Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-02-01T19:58:04.543Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-02-01T21:11:24.342Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.342Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.343Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.343Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.345Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.345Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.346Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.346Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.348Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.348Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.349Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.349Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.350Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.351Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.352Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.352Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.364Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.383Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/fault-5", "request": "target:\"containerd://25e335d3ad86989d2b9fbad412cced789b12b05dac2cdecb4fae6addd2c4220b\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 50 --size 50\""}
2023-02-01T21:11:24.386Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50"}
2023-02-01T21:11:24.387Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50", "pid": 95090, "uid": "414257e0-58a9-4364-ae6f-f9bc31326e7e"}
2023-02-01T21:11:24.401Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.402Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.405Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- memStress --workers 50 --size 50"}
2023-02-01T21:11:24.406Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- memStress --workers 50 --size 50", "pid": 95095, "uid": "95f8086f-3498-434d-ba5e-0b2b920ba4eb"}
2023-02-01T21:11:24.411Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.416Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.437Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/fault-5", "request": "target:\"containerd://56f3794de369d4971e22760618e0fe1a417aad42c0408c50a2688ef8aa5e21c6\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 50 --size 50\""}
2023-02-01T21:11:24.440Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7608/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50"}
2023-02-01T21:11:24.440Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7608/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50", "pid": 95132, "uid": "1ae1db50-b3e9-4e4c-80e8-1e87110648c2"}
2023-02-01T21:11:24.470Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.483Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.497Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7608/ns/pid -- memStress --workers 50 --size 50"}
2023-02-01T21:11:24.498Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7608/ns/pid -- memStress --workers 50 --size 50", "pid": 95180, "uid": "8df1aab3-7b15-4c3c-b57c-553a84724528"}
2023-02-01T21:11:24.521Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.522Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.522Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.524Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.524Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.525Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.525Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.526Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.526Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.527Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.527Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.528Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.529Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.530Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.530Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.531Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.531Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.532Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.532Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.534Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.534Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.535Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.535Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.536Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.536Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.537Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.537Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.538Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.538Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.540Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.540Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.541Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.541Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.542Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.542Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.543Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.543Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.545Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.545Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.546Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.546Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.547Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.547Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.549Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.549Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.550Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.550Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.551Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.551Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.552Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.552Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.572Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:11:24.579Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.585Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.597Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/fault-5", "request": "target:\"containerd://b193d1e24738bfb09cd3aa1f1c62774eec83ac465c575cc4f78bd327f047d4c8\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 50 --size 50\""}
2023-02-01T21:11:24.601Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/6585/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50"}
2023-02-01T21:11:24.602Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/6585/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50", "pid": 95205, "uid": "679dd18a-232c-4508-b167-cb8abccbf228"}
2023-02-01T21:11:24.613Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.614Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.617Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/6585/ns/pid -- memStress --workers 50 --size 50"}
2023-02-01T21:11:24.617Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/6585/ns/pid -- memStress --workers 50 --size 50", "pid": 95210, "uid": "314b0690-ecae-4513-ad75-12f75a3c37f4"}
2023-02-01T21:11:24.619Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:11:24.622Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:11:24.635Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/fault-5", "request": "target:\"containerd://70af5f260fcb5a182b411d34db848877220cfc9838ee7ddd98722db68e42a0d8\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 50 --size 50\""}
